SMILES,Name,IC50
Cn(n1)cc(c1C(F)(F)F)NC(=O)c2csc(n2)-c3cn[nH]c3,1418327,79.4
Cn(n1)cc(c1C(F)F)NC(=O)c2csc(n2)-c3cn[nH]c3,1418302,16.2
Cn(n1)cc(c1C(=O)N)NC(=O)c2csc(n2)-c3cn[nH]c3,1418300,6.76
C1CC1c2c(cn(n2)C)NC(=O)c3csc(n3)-c4cn[nH]c4,1418329,18.2
Cn(c1)ncc1NC(=O)c2csc(n2)-c3cn[nH]c3,1418357,52.5
N#Cc1c[nH]c(c12)nc(Nc3cnn(C)c3)cc2-c4ccccc4,443739,97
C1C[C@@H](O)CC[C@@H]1COc(c2F)nc(nc2)Nc3c(Cl)nn(C)c3,1258030,125
C1C[C@@H](O)CC[C@@H]1COc(c2F)nc(nc2)Nc3cnn(C)c3,1258009,50
C1COCCC1n(c(C#N)c2)c(c23)nc(nc3)Nc4c(nn(C)c4)OC5COC5,1217945,6
C1OCC[C@H]1n(c(C#N)c2)c(c23)nc(nc3)Nc4c(nn(C)c4)OC5COC5,1217921,26
C1OCC[C@@H]1n(c(C#N)c2)c(c23)nc(nc3)Nc4c(nn(C)c4)OC5COC5,1217922,266
Cn(n1)cc(c1C(F)(F)F)Nc(nc2)nc(c23)cc(c(Cl)c3)N(CC4)CCN4C5(C)COC5,1325061,36.8
Cn(n1)cc(c1C(F)(F)F)Nc(nc2)nc(c23)cc(cc3)N(C(=O)C45)C(C4)CC5,1325193,5.14
N#Cc1c(=O)n(C)cc(c1)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4cnco4,1200935,100
N#Cc1cc(cn1C)-c2c[nH]c(c23)ncnc3N4CCOCC4,334527,6.37
N#Cc1cc(n(C)c1)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4cnoc4,1200982,100
Cn(c1)ncc1-c2c[nH]c(c23)ncnc3N(CC4)CCC4F,334401,36
Cn(c1)ncc1-c2c[nH]c(c23)ncnc3N(C4)CCCC4F,334654,27
Cn(c1)ncc1-c2c[nH]c(c23)ncnc3N(C4)CCCC4O,334651,34
OCC1CN(CCO1)c2ncnc(c23)[nH]cc3-c4cnn(C)c4,334444,77
Cn(c1)ncc1-c2c[nH]c(c23)ncnc3N4CCOCC4,50292014,12
Cn(c1)ncc1-c2c[nH]c(c23)ncnc3N4CCSCC4,334650,51
Cn(c1)ncc1-c(c2)cc(Cl)c(c23)[nH]nc3-c4cc(ncc4)N5CCOCC5,701470,309
Cn(c1)ncc1-c(c2)cc(F)c(c23)[nH]nc3-c4cc(N(C5)CC5F)ncc4,701471,8.2
Cn(c1)ncc1-c(cc2F)cc(c23)n(nc3)-c4cc(ncc4)N5CCOCC5,1015142,228
Cn(c1)ncc1-c2c(N)ncc(c2)-c(c3)ccc(c34)[nH]cc4,50836941,13000
c1cn(C)c(c12)ccc(c2)-c(c3)cnc(N)c3-c4cnn(C)c4,50834350,5800
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCC5n6cccn6,417846,73.5
N#CC1(F)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417849,39.4
OCC1(F)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417853,15.3
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCC5(F)F,417836,70.9
CC1(O)CCCN(C1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417837,67.5
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCCC5(F)F,417833,23.4
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCCC56CCO6,417845,398.1
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCN5C6CC6,417841,17.7
OCCCN1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417855,12.6
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCN(C56)C(=O)OC6,417848,64.2
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCS5(=O)=O,417852,145.9
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N5CCS(=O)CC5,417838,130.7
OC[C@@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417834,36.8
FC[C@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417832,13.6
OC[C@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417835,37
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(CC5)Cc(c56)nccn6,417856,11.1
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCc(c56)onc6,417840,453.3
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCn(c56)ncn6,417831,63.9
Cn(c1)ncc1-c(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C5)C[C@@H](F)[C@@H]5F,417844,29.9
O1CCNC[C@H]1CNc2nc(-c3cnn(C)c3)cc(c24)nccn4,51322361,251
c1ncccc1NC(=O)c2c(ccc(c2)-c3cnn(C)c3)OCc4ccc(F)cc4,50895971,10
c1ncccc1NC(=O)c2c(ccc(c2)-c3cnn(C)c3)OCc4ccccc4,50895972,7.9
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CC(O6)CCC56,417644,5.18
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCC5n6cccn6,417878,3.6
N#CC1(F)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417883,3
OCC1(F)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417880,2.9
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCC5(F)F,417882,3.7
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCC5(F)F,417877,4.6
CC1(O)CCCN(C1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417864,7.9
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCCC5(F)F,417858,2.2
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCCC56CCO6,417872,10.9
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCN5C6CC6,417638,2.62
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N5CCN(CC5)S(=O)(=O)C,312513,3.28
OCCCN1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417881,3
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCN(C56)C(=O)OC6,417871,6.3
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5=O)CCN5,417648,2.84
CC1(C)CN(CCO1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417876,8.9
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CCO5)CC56CC6,417639,2.01
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N5CCOCC5,312512,2.31
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCS5(=O)=O,417874,22.4
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N5CCS(=O)CC5,417867,26.8
FC[C@@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417860,2.3
OC[C@@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417863,2.9
OC[C@H]1CCN(C1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417861,2.5
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5)Cc(c56)nccn6,417884,2.7
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)CCn(c56)ncn6,417859,8.5
Cn(c1)ncc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C5)C[C@H](F)[C@H]5F,417869,3.8
C1CCN1c2c(C#N)cnc(c23)cc(cc3)-c4cnn(C)c4,51058815,10
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncn4)N5CCN(CC5)S(=O)(=O)C,1015202,317
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncn4)N5CCOCC5,1015207,79
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(N(C5)CC5(F)F)ncc4,1015150,224
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(N(C5)CC5F)ncc4,1015153,145
CC1(O)CCN(C1)c(ncc2)cc2-n(nc3)c(c34)cc(cc4)-c5cnn(C)c5,1015192,131
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N(CC5)CCC5S(=O)(=O)C,1015155,128
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N(CC5)CCC5O,1015183,100
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCCC5,1015185,74
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCCCC5,1015184,141
CC(C)(C)OC(=O)N1CCN(CC1)c(ncc2)cc2-n(nc3)c(c34)cc(cc4)-c5cnn(C)c5,1015154,34
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCN(CC5)S(=O)(=O)C,1015147,45
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCN(CC5)c6ccncn6,1015193,97
OCCN1CCN(CC1)c(ncc2)cc2-n(nc3)c(c34)cc(cc4)-c5cnn(C)c5,1015194,70
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCOCC5,1015140,72
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N(C5)CC[C@H]5F,1015151,89
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N(C5)CC[C@@H]5F,1015152,108
Cn(c1)ncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N(C5)CCn(c56)ccn6,1015191,189
Cn(c1)ncc1-c(ccc2)c(F)c2C(=O)Nc3cnn(c3)C4CCC4,51462587,70
CC(C)(O)[C@@H]1CCN(C1)c2cc(ncc2)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446265,8700
CC(C)(O)C12CC(C1)N(C2)c(cn3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446096,23800
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(cn3)N(C4)CCC4(C)C(C)(C)O,1446102,6360
CC1(O)CCN(C1)c(cn2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446107,1600
FC(F)C1(O)CCN(C1)c(cn2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446124,5610
OC1CCN(C1)c(cn2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446103,10700
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(cn3)N(C4)CCCC4(C)O,1446125,17600
FC[C@@H]1CCN(C1)c(cn2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446101,41600
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(cn3)N(C4)CC[C@H]4C(C)(C)O,51566223,17
CC(C)(O)C12CC(C1)N(C2)c(cn3)cc(c3C4CC4)NC(=O)c5cccc(n5)-c6cnn(C)c6,1446156,13700
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C4CC4)cc(cn3)N(CC5)CCC56COC6,1446177,17300
O=C1CCCN1c(cn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446157,74800
CC(C)(O)[C@@H]1CCN(C1)c(cn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446155,3840
CC(C)(O)[C@@H]1CCN(C1)c2cc(nnc2)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446261,46100
N#CC(C)(C)[C@@H]1CCN(C1)c(n2)cc(nc2C3CC3)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446242,11800
CC(C)(O)C1CN(C1)c(nc2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446201,9180
OC1CN(C1)c(nc2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,51462593,4.8
CC(C)(O)C12CC(C1)N(C2)c(nc3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(C)c5,51462616,2
C1OCC(C12)CN(C2)c(nc3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446192,6340
CC1(O)CCN(C1)c(nc2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446204,2340
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(nc3)N(C4)CCC4C(C)(C)O,51566222,1
FC(F)C1CCN(C1)c(nc2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446202,19900
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(nc3)N(CC4)CCC4C5COC5,1446207,2130
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(nc3)N(C4)CC[C@H]4C(C)(C)O,51462597,1
CC(C)(O)[C@@]12CC(C1)N(C2)c(nc3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446191,9110
CC(C)(O)[C@H]1CC(CC1)c2cc(ncn2)NC(=O)c3cccc(n3)-c4cnn(C)c4,1446227,8450
CC(C)(O)C12CC(C1)N(C2)c(ncn3)cc3NC(=O)c4cccc(n4)-c5cnn(C)c5,1446231,13200
C1C(F)(F)C12CCN(C2)c(ncn3)cc3NC(=O)c4cccc(n4)-c5cnn(C)c5,1446234,14400
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc3cc(ncn3)N(C4)CCC45CCCC5,1446232,294000
CC(C)(O)[C@H]1CCN(C1)c(nn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(C)c5,1446263,774
C1CCC1Cn(c2)ncc2NC(=O)c3cccc(n3)-c4cnn(C)c4,1418434,41.7
C1CCC1n(c2)ncc2NC(=O)c3cccc(n3)-c4cnn(C)c4,51462589,53
Cn(c1)ncc1-c(c2)cnc(c23)[nH]nc3,475829,1000
FC(F)(F)CNC(=O)c1cc(cs1)-c2cnn(c23)cc(cn3)-c4cnn(C)c4,51326539,10
C1CCC[C@H](N)[C@@H]1NC(=O)c2cc(cs2)-c3cnn(c34)cc(cn4)-c5cnn(C)c5,51326552,3.1
C1CCC1n(c2)ncc2NC(=O)c3cncc(n3)-c4cnn(C)c4,1418446,1122
c1cc(C#N)cc(c12)CCC[C@H]2Nc(c3)ccc(c34)[nH]nc4-c5cnn(C)c5,51496892,12
Cn(c1)ncc1-c2n[nH]c(c23)ccnc3NC4CCCCC4,51241481,130
C1CC1n(n2)cc(c2C3CC3)NC(=O)c4csc(n4)-c5cnn(C)c5,1418455,14.5
C1CCC1n(n2)cc(c2C3CC3)NC(=O)c4csc(n4)-c5cnn(C)c5,1418454,17.4
Cn(c1)ncc1-c(n2)scc2C(=O)Nc3cnn(c3)CC4CCC4,1418453,18.2
C1CCC1n(c2)ncc2NC(=O)c3csc(n3)-c4cnn(C)c4,51566221,14
C1CCC1n(c2)ncc2NC(=O)c3ccnc(n3)-c4cnn(C)c4,1418432,33.9
Cn(c1)ncc1-c2c(cn(n2)C)NC(=O)c3csc(n3)-c4cn[nH]c4,1418318,11.2
Cn(c1)ncc1-c(nn2)n(c23)nc(cc3)Sc4c(Cl)ccc(Cl)c4,50288470,373
FC(F)(F)CN(CC1)CCC1c(c(Cl)c2)cc(c23)n(nc3)-c4cnn(C)c4,1427737,324
C1OCCC1(C)N(CC2)CCC2c(c(Cl)c3)cc(c34)n(nc4)-c5cnn(C)c5,1427733,0.625
Cn(c1)ncc1-n(nc2)c(c23)cc(c(Cl)c3)C4CCN(CC4)S(=O)(=O)C,1427736,27.8
OCCN(CC1)CCC1c(c(Cl)c2)cc(c23)n(nc3)-c4cnn(C)c4,1427735,3.7
Cn(c1)ncc1C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)C4CCN(CC4)[C@@]5(C)[C@@H](O)COC5,51567663,0.8
N#CC1(F)CCN(CC1)c(c2)c(Cl)cc(c23)cnc(c3)NC(=O)C4C(C4)c5cnn(C)c5,1159190,41
C1CC1(C)Oc(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCN5c6cnn(C)c6,448636,1.9
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CC5)CCN5c6cnn(C)c6,448520,1.4
Cn(c1)ncc1[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)C5CCN(CC5)[C@@]6(C)[C@@H](O)COC6,51567664,0.5
N#Cc1nc(cn1C)-c2c[nH]c(c23)ncnc3N4CCOCC4,334530,7.47
N#Cc1cn(C)c(n1)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4ccoc4,1200736,100
n1nn(C)cc1-n(nc2)c(c23)cc(c(Cl)c3)C4CCN(CC4)C5COC5,1427717,11.3
C1COCCC1N(Cc2nn(C)c3)c4nccc([nH]n5)c4c5c23,1000454,23
N#Cc1c[nH]c(c12)nc(cc2C3CC3)Nc4ccn(n4)C,1127650,60
Cn(n1)ccc1Nc(nc(c23)[nH]cn3)cc2C4CC4,1127646,30
C1C[C@H](N)CC[C@@H]1COc2ccnc(n2)Nc3ccn(n3)C,1257796,125
C1C[C@@H](N)CC[C@@H]1COc2ccnc(n2)Nc3ccn(n3)C,1257797,125
C1CCC1Cn(c2)ncc2NC(=O)c3cccc(n3)-c4ccn(C)c4,1418441,257
Cn(n1)ccc1-c2c[nH]c(c23)ncnc3N4CCOCC4,334428,53
Cn(n1)ccc1-c(cc2c3c45)cc(c2)COC(=O)NCCCOc(c5)ccc4[nH]n3,1348408,10
C1CCC1Cn(c2)ncc2NC(=O)c3cccc(n3)-c4ccn(n4)C,1418431,295
Cn(n1)ccc1-n(nc2)c(c23)cc(c(Cl)c3)C4CCN(CC4)C5COC5,1427710,28.9
C1CC12C(C#N)(C2)c(cc3)cc(c34)n(nc4)-c5ccn(n5)C,1427705,7.4
Cn(n1)ccc1[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](F)COC6,1159269,2.75
Cn(n1)ccc1[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)C5CCN(CC5)[C@@]6(C)[C@@H](O)COC6,51567665,0.6
Cn(n1)ccc1[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](F)COC6,1159270,8.71
C1CCCCN1C2CCN(CC2)C(=O)c3cc(Cl)c(cc3)NCc4cccn4C,50315492,1000
n1cn(C)cc1-c(n2)scc2C(=O)Nc3cnn(c3)C4CCC4,1418418,9.12
Cn(n1)cnc1C(C)(C)n(n2)cc(c2CO)Nc(nc3)nc(c3C(F)(F)F)C4CC4,1127584,30
Cn(n1)cnc1C(C)(C)n(c2)nc(Cl)c2Nc(nc3)nc(c3C(F)(F)F)C4CC4,1127554,60
Cn1cncc1-c(cc2)cc(c23)n(nc3)-c4cc(ncc4)N5CCOCC5,1015145,119
C1OCC(O)C1(C)N2CCN(CC2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5cc(Cl)nn5C,1325220,5.97
N#Cc1cc(nn1C)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4ccoc4,1200682,100
n1ccnn1C(C)(C)c2cc(n(n2)C)Nc(n3)ncc(Br)c3NC4CC4,887255,30
n1ccnn1C(C)(C)c2cc(n(n2)C)Nc(nc3)nc(c3Br)OC4CC4,767442,30
n1cccn1C(C)(C)c2cc(n(n2)C)Nc(nc3)nc(c3C(F)(F)F)NC4CC4,767432,30
n1ccnn1C(C)(C)c2cc(n(n2)C)Nc(nc3)nc(c3C(F)(F)F)NC4CC4,1092915,2.23
N#CC(C)(C)c1cc(n(n1)C)Nc(nc2)nc(c2C(F)(F)F)C3CC3,1127524,45
n1ccnn1C(C)(C)c2cc(n(n2)C)Nc(nc3)nc(c34)cc(c(Cl)c4)N(CC5)CCC5(C)O,1325244,4.11
c12c3c4cc(n(n4)C)CCOC(=O)NCCCOc(c2)ccc1[nH]n3,1348489,550
C1OCC(O)C1(C)N2CCN(CC2)c(c(Cl)c3)cc(c34)nc(nc4)Nc(c5Cl)n(C)nc5,1325206,5.97
Clc1cn(C)c(c12)nc(nc2)Nc3c(Cl)n(C)nc3,1181753,55
Cn1ncc(c1C(F)(F)F)Nc(nc2)nc(c23)cc(c(Cl)c3)N(CC4)CCN4C5(C)COC5,1325055,19.3
C1OCC1(C)N2CCN(CC2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(C)nc5,1325087,8.56
Cn1ncc(c1C(F)F)Nc(nc2)nc(c23)cc(c(Cl)c3)N(CC4)CCN4C5(C)C(O)COC5,1325176,2.07
C1OCC(O)C1(C)N2CCN(CC2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(C)nc5,1325155,0.381
c1nn(C)c(Cl)c1Nc(nc2)nc(c23)cc(c(Cl)c3)N(CC4)CCN4C5C(O)COC5,1325134,1.59
Cn1ncc(c1C(F)(F)F)Nc(nc2)nc(c23)cc(cc3)N(C(=O)C45)C(C4)CC5,1325045,7.26
Cn1ncc(c1C(F)F)Nc(nc2)nc(c23)cc(cc3)N(C(=O)C45)C(C4)CC5,1325047,3.19
Cn1ncc(c1C(F)(F)F)[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)CCOC6,1159278,524
Cn1ncc(c1C(F)(F)F)[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](F)COC6,1159314,0.08
Cn1ncc(c1C(F)(F)F)[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)CCOC6,1159277,3.72
Cn1ncc(c1C(F)(F)F)[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](F)COC6,1159313,3.02
Cn1ncc(c1C(F)(F)F)[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)CCOC6,1159280,56
Cn1ncc(c1C(F)(F)F)[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)CCOC6,1159279,38
Cn(n1)ncc1C(C2)C2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5C6(C)C(O)COC6,51473425,0.081283
Cn(n1)ncc1C(C2)C2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159362,0.08
Cn(n1)ncc1C(C2)C2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](O)COC6,1159361,0.15
Cn(n1)ncc1C(C2)C2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@](C)(O)COC6,1159363,0.08
C1COCCC1N(Cc2n(C)nc3)c4nccc([nH]n5)c4c5c23,1000456,11
c1nn(C)c(c12)cccc2Nc(nc3)nc(c3Cl)NC4CC4,1417446,50
C1CC1Nc(c2C(F)(F)F)nc(nc2)Nc3cccc(c34)n(C)nc4,1417443,50
c1nn(C)c(c12)ccc(c2)C(=O)Nc(c3)ccc(c34)[nH]nc4-c5ccoc5,51564871,13
c1ncccc1NC(=O)c2c(OCc3ccccc3)ccc(c2)-c4ccnn4C,50895945,13
Cn1nccc1-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N5CCOCC5,417946,45.7
C1CCC1Cn(c2)ncc2NC(=O)c3cccc(n3)-c4ccnn4C,1418429,8511
Cn1ncnc1C(C)(C)n(c2)nc(Cl)c2Nc(nc3)nc(c3C(F)(F)F)C4CC4,1127555,30
FC(F)(F)C(=O)N(CC1)CCC1COc(c2Cl)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1257905,125
FC(F)(F)C(=O)N[C@H](CC1)CC[C@@H]1COc2ccnc(n2)Nc3ccc(cc3)N4CCOCC4,1257891,125
C1CC1(C(F)(F)F)n(nc2)c(Cl)c2Nc(nc3)nc(c34)cc(c(Cl)c4)N(CC5)CCN5C6COC6,1325003,3.45
FC(F)(F)CN(CC1)CCC1COc(c2Cl)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1257907,400
FC(F)(F)CNC(=O)c1cc(cs1)-c2cnn(c23)cc(cn3)-c4ccc(cc4)OCCN5CCCCC5,51326322,14
FC(F)(F)CN[C@H](CC1)CC[C@@H]1COc2ccnc(n2)Nc3ccc(cc3)N4CCOCC4,1257897,125
FC(F)(F)CN[C@H](CC1)CC[C@@H]1COc(c2Cl)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1257901,50
N#CCn(nc1)c(c12)cccc2Nc(nc3)nc(c3C(F)(F)F)NCC(F)(F)F,1417481,50
C1CC12CC(=O)N(C2)c(cn3)cc(c3C4CC4)NC(=O)c5cccc(n5)-c6cnn(c6)CC(F)(F)F,1446167,3310
C1CCC12C(=O)N(CC2)c(cn3)cc(c3C4CC4)NC(=O)c5cccc(n5)-c6cnn(c6)CC(F)(F)F,1446174,13500
C1CCCC12C(=O)N(CC2)c(cn3)cc(c3C4CC4)NC(=O)c5cccc(n5)-c6cnn(c6)CC(F)(F)F,1446175,7040
O=C1CCCN1c(cn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(c5)CC(F)(F)F,1446158,2050
O=C1CCCCN1c(cn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(c5)CC(F)(F)F,1446161,10800
C1C[C@@H](C2)N(C(=O)[C@H]12)c(cn3)cc(c3C4CC4)NC(=O)c5cccc(n5)-c6cnn(c6)CC(F)(F)F,1446172,26800
